1.000000,2.000000,0.000000
1.300000,1.800000,0.100000
1.520000,1.640000,0.200000
1.676000,1.512000,0.300000
1.780800,1.409600,0.400000
1.844640,1.327680,0.500000
1.875712,1.262144,0.600000
1.880570,1.209715,0.700000
1.864456,1.167772,0.800000
1.831565,1.134218,0.900000
1.785252,1.107374,1.000000
1.728201,1.085899,1.100000
1.662561,1.068719,1.200000
1.590049,1.054976,1.300000
1.512039,1.043980,1.400000
1.429631,1.035184,1.500000
1.343705,1.028147,1.600000
1.254964,1.022518,1.700000
1.163971,1.018014,1.800000
1.071177,1.014412,1.900000
0.976942,1.011529,2.000000
